transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
6512.85,23,108046.62,17,20,2.92,grocery,0
102055.85,58,748005.62,6,11,14.99,travel,0
16481.62,36,245996.85,13,15,5.81,utilities,0
11229.85,30,192978.62,16,12,4.44,grocery,0
3688.62,18,49555.85,8,17,1.32,utilities,0
28887.85,45,365471.62,9,16,7.75,entertainment,0
8632.85,29,135523.62,14,18,3.44,utilities,0
56467.62,52,474653.85,7,10,9.97,electronics,0
13222.85,38,225654.62,11,12,5.15,grocery,0
25355.62,42,337325.85,12,14,6.92,utilities,0
5834.85,22,89144.62,18,21,2.15,entertainment,0
84314.62,56,668908.85,8,9,13.36,travel,0
20458.62,38,283433.85,15,17,6.28,grocery,0
10538.85,31,168099.62,19,18,4.71,grocery,0
41288.85,50,423445.62,9,13,8.95,electronics,0
11777.62,34,195026.85,13,11,4.55,utilities,0
28847.85,46,355163.62,10,15,7.36,grocery,0
7195.62,24,119121.85,16,20,2.75,entertainment,0
99095.62,59,820993.85,7,12,14.67,travel,0
15828.85,39,240876.62,14,16,5.34,utilities,0
21779.62,43,299477.85,11,14,6.47,grocery,0
8965.62,27,164937.85,18,19,4.03,entertainment,0
50228.62,53,459813.85,8,10,9.74,electronics,0
12378.85,30,201569.62,12,13,4.92,grocery,0
32203.85,48,406271.62,9,17,8.03,utilities,0
4339.85,20,90099.62,15,21,2.09,grocery,0
75457.62,55,596062.85,10,11,12.50,travel,0
18093.62,36,257720.85,13,15,6.01,entertainment,0
10551.85,29,179549.85,17,18,4.37,grocery,0
47264.85,51,446871.62,7,9,8.89,electronics,0
12942.85,33,214997.62,14,12,5.24,utilities,0
24834.62,40,317366.85,11,16,6.76,grocery,0
6200.85,25,110160.62,19,20,2.86,entertainment,0
138752.85,63,1042304.62,6,10,18.58,travel,0
16667.85,35,257789.62,12,14,5.43,grocery,0
11283.62,31,198959.85,16,17,4.70,utilities,0
28227.85,44,364173.62,9,13,7.49,grocery,0
7955.62,26,152780.85,15,19,3.52,entertainment,0
155517.85,61,1108051.62,8,11,20.75,electronics,0
15104.62,34,239805.85,13,15,5.64,grocery,0
19408.85,45,289257.62,10,12,6.26,utilities,0
9980.62,28,177994.85,18,18,3.93,grocery,0
37982.85,47,410085.62,7,10,8.99,utilities,0
4230.62,19,87567.85,14,21,2.04,entertainment,0
58873.85,54,529154.62,9,13,11.47,travel,0
15786.62,37,246616.85,15,16,5.47,grocery,0
9482.62,25,155657.85,20,19,3.66,utilities,0
47705.62,49,451946.85,8,9,9.62,electronics,0
11852.85,32,195579.62,12,14,4.80,grocery,0
25098.62,41,311073.85,11,17,6.55,entertainment,0
6627.62,23,109821.85,17,20,2.97,grocery,0
103443.62,58,753776.85,6,11,15.14,travel,0
16667.85,36,248128.62,13,15,5.86,utilities,0
11357.62,30,195149.85,16,12,4.49,grocery,0
3853.85,18,51207.62,9,17,1.36,grocery,0
29157.62,45,367751.85,9,16,7.81,entertainment,0
8756.62,29,137052.85,14,18,3.49,utilities,0
57255.85,52,478113.62,7,10,10.05,electronics,0
13352.62,38,227855.85,11,12,5.20,grocery,0
25619.85,42,339984.62,12,14,6.97,utilities,0
5950.62,22,90704.85,18,21,2.20,entertainment,0
85603.85,56,674505.62,8,9,13.50,travel,0
20693.85,38,285867.62,15,17,6.34,grocery,0
10674.62,31,169846.85,19,18,4.77,grocery,0
41797.62,50,426143.85,9,13,9.03,electronics,0
11906.85,34,196898.62,13,11,4.61,utilities,0
29182.62,46,357863.85,10,15,7.42,grocery,0
7315.85,24,120998.62,16,20,2.80,entertainment,0
100587.85,59,832335.62,7,12,14.80,travel,0
16015.62,39,243161.85,14,16,5.40,utilities,0
22016.85,43,301874.62,11,14,6.52,grocery,0
9089.85,27,167211.62,18,19,4.09,entertainment,0
50876.85,53,463109.62,8,10,9.82,electronics,0
12504.62,30,203393.85,12,13,4.98,grocery,0
32552.62,48,409568.85,9,17,8.10,utilities,0
4427.62,20,91842.85,15,21,2.13,grocery,0
76786.85,55,601369.62,10,11,12.63,travel,0
18283.85,36,259818.62,13,15,6.07,entertainment,0
10679.62,29,181478.62,17,18,4.43,grocery,0
47898.62,51,450161.85,7,9,8.96,electronics,0
13068.62,33,216921.85,14,12,5.29,utilities,0
25114.85,40,319911.62,11,16,6.81,grocery,0
6310.62,25,112038.85,19,20,2.91,entertainment,0
140976.62,63,1055585.85,6,10,18.77,travel,0
16835.62,35,260009.85,12,14,5.48,grocery,0
11411.85,31,201139.62,16,17,4.75,utilities,0
28531.62,44,366951.85,9,13,7.55,grocery,0
8072.85,26,155025.62,15,19,3.57,entertainment,0
157760.85,61,1121406.62,8,11,20.98,electronics,0
15271.85,34,242056.62,13,15,5.69,grocery,0
19589.62,45,291622.85,10,12,6.32,utilities,0
10108.85,28,180193.62,18,18,3.99,grocery,0
38443.62,47,412872.85,7,10,9.07,utilities,0
4320.85,19,89341.62,14,21,2.09,entertainment,0
59675.62,54,533915.85,9,13,11.59,travel,0
15955.85,37,248848.62,15,16,5.52,grocery,0
9617.85,25,157471.62,20,19,3.72,utilities,0
48331.85,49,455381.62,8,9,9.70,electronics,0
11972.62,32,197257.85,12,14,4.85,grocery,0
25383.85,41,313532.62,11,17,6.61,entertainment,0
6742.85,23,111596.62,17,20,3.01,grocery,0
104831.85,58,759547.62,6,11,15.29,travel,0
16853.62,36,250260.85,13,15,5.92,utilities,0
11485.85,30,197320.62,16,12,4.55,grocery,0
4018.62,18,52859.85,9,17,1.41,utilities,0
29427.85,45,370031.62,9,16,7.88,entertainment,0
8880.85,29,138581.62,14,18,3.55,utilities,0
58043.62,52,481573.85,7,10,10.13,electronics,0
13482.85,38,230056.62,11,12,5.26,grocery,0
315624.80,26,1834209.45,35,1,589.36,travel,1
6066.85,22,92264.62,18,21,2.24,entertainment,0
86892.62,56,680102.85,8,9,13.63,travel,0
20928.62,38,288301.85,15,17,6.39,grocery,0
10810.85,31,171593.62,19,18,4.83,grocery,0
42306.85,50,428841.62,9,13,9.11,electronics,0
12035.62,34,198770.85,13,11,4.67,utilities,0
29517.85,46,360563.62,10,15,7.48,grocery,0
7435.62,24,122875.85,16,20,2.85,entertainment,0
102079.62,59,843677.85,7,12,14.93,travel,0
16202.85,39,245446.62,14,16,5.45,utilities,0
22253.62,43,304271.85,11,14,6.58,grocery,0
9213.62,27,169485.85,18,19,4.14,entertainment,0
51524.62,53,466405.85,8,10,9.90,electronics,0
12630.85,30,205217.62,12,13,5.03,grocery,0
32901.85,48,412865.62,9,17,8.17,utilities,0
4515.85,20,93585.62,15,21,2.18,grocery,0
78115.62,55,606676.85,10,11,12.76,travel,0
18473.62,36,261916.85,13,15,6.12,entertainment,0
10807.85,29,183407.85,17,18,4.49,grocery,0
48532.85,51,453451.62,7,9,9.02,electronics,0
13194.85,33,218845.62,14,12,5.35,utilities,0
25394.62,40,322456.85,11,16,6.87,grocery,0
6420.85,25,113916.62,19,20,2.95,entertainment,0
143200.85,63,1068866.62,6,10,18.96,travel,0
17003.85,35,262229.62,12,14,5.52,grocery,0
11539.62,31,203319.85,16,17,4.81,utilities,0
28835.85,44,369729.62,9,13,7.61,grocery,0
8189.62,26,157270.85,15,19,3.63,entertainment,0
160003.62,61,1134761.85,8,11,21.21,electronics,0
15438.62,34,244307.85,13,15,5.75,grocery,0
19770.85,45,293987.62,10,12,6.37,utilities,0
10236.62,28,182392.85,18,18,4.04,grocery,0
38904.85,47,415659.62,7,10,9.15,utilities,0
4410.62,19,91115.85,14,21,2.13,entertainment,0
60477.85,54,538676.62,9,13,11.71,travel,0
16124.62,37,251080.85,15,16,5.58,grocery,0
9752.62,25,159285.85,20,19,3.77,utilities,0
48957.62,49,458816.85,8,9,9.78,electronics,0
12092.85,32,198935.62,12,14,4.91,grocery,0
25668.62,41,315991.85,11,17,6.66,entertainment,0
6857.62,23,113371.85,17,20,3.06,grocery,0
106219.62,58,765318.85,6,11,15.44,travel,0
17039.85,36,252392.62,13,15,5.97,utilities,0
11613.62,30,199491.85,16,12,4.61,grocery,0
4183.85,18,54511.62,10,17,1.45,grocery,0
29697.62,45,372311.85,9,16,7.94,entertainment,0
9004.62,29,140110.85,14,18,3.60,utilities,0
58831.85,52,485033.62,7,10,10.21,electronics,0
13612.62,38,232257.85,11,12,5.31,grocery,0
26148.85,42,345302.62,12,14,7.08,utilities,0
6182.62,22,93824.85,18,21,2.29,entertainment,0
88181.85,56,685699.62,8,9,13.77,travel,0
21163.85,38,290735.62,15,17,6.45,grocery,0
41930.60,20,287654.35,42,3,178.92,electronics,1
42815.62,50,431539.85,9,13,9.19,electronics,0
12164.85,34,200642.62,13,11,4.73,utilities,0
29852.62,46,363263.85,10,15,7.55,grocery,0
7555.85,24,124752.62,16,20,2.90,entertainment,0
103571.62,59,854993.85,7,12,15.06,travel,0
16389.85,39,247731.62,14,16,5.51,utilities,0
22490.62,43,306668.85,11,14,6.63,grocery,0
9337.85,27,171759.62,18,19,4.20,entertainment,0
52172.85,53,469701.62,8,10,9.98,electronics,0
12756.62,30,207041.85,12,13,5.09,grocery,0
33250.62,48,416162.85,9,17,8.24,utilities,0
4603.62,20,95328.85,15,21,2.22,grocery,0
79444.85,55,611983.62,10,11,12.89,travel,0
18663.85,36,264014.62,13,15,6.18,entertainment,0
10935.62,29,185336.62,17,18,4.55,grocery,0
49166.85,51,456741.62,7,9,9.09,electronics,0
13320.62,33,220769.85,14,12,5.40,utilities,0
25674.85,40,325001.62,11,16,6.92,grocery,0
6530.62,25,115794.85,19,20,3.00,entertainment,0
145425.62,63,1082147.85,6,10,19.15,travel,0
17171.85,35,264449.62,12,14,5.57,grocery,0
11667.62,31,205499.85,16,17,4.86,utilities,0
29139.62,44,372507.85,9,13,7.67,grocery,0
8306.85,26,159515.62,15,19,3.68,entertainment,0
162246.85,61,1148116.62,8,11,21.44,electronics,0
15605.85,34,246558.62,13,15,5.80,grocery,0
19951.62,45,296352.85,10,12,6.43,utilities,0
10364.85,28,184591.62,18,18,4.10,grocery,0
39365.62,47,418446.85,7,10,9.23,utilities,0
4500.85,19,92889.62,14,21,2.17,entertainment,0
61279.62,54,543437.85,9,13,11.83,travel,0
16293.85,37,253312.62,15,16,5.63,grocery,0
9887.62,25,161099.85,20,19,3.83,utilities,0
49583.85,49,462251.62,8,9,9.86,electronics,0
12212.62,32,200612.85,12,14,4.96,grocery,0
25953.85,41,318450.62,11,17,6.72,entertainment,0
6972.85,23,115146.62,17,20,3.10,grocery,0
107607.85,58,771089.62,6,11,15.59,travel,0
17225.62,36,254524.85,13,15,6.03,utilities,0
11741.85,30,201662.62,16,12,4.66,grocery,0
4348.62,18,56163.85,10,17,1.50,grocery,0
29967.85,45,374591.62,9,16,8.01,entertainment,0
9128.85,29,141639.62,14,18,3.66,utilities,0
59619.62,52,488493.85,7,10,10.29,electronics,0
13742.62,38,234458.85,11,12,5.37,grocery,0
26413.85,42,347961.62,12,14,7.14,utilities,0
6298.62,22,95384.85,18,21,2.33,entertainment,0
89470.85,56,691296.62,8,9,13.91,travel,0
21398.85,38,293169.62,15,17,6.50,grocery,0
10946.62,31,168099.85,19,18,4.88,grocery,0
43324.85,50,434237.62,9,13,9.27,electronics,0
12292.62,34,202514.85,13,11,4.79,utilities,0
29962.85,46,365963.62,10,15,7.61,grocery,0
7675.85,24,126629.62,16,20,2.95,entertainment,0
105063.62,59,866335.85,7,12,15.19,travel,0
16576.85,39,250016.62,14,16,5.56,utilities,0
22727.62,43,309065.85,11,14,6.68,grocery,0
9461.85,27,174033.62,18,19,4.25,entertainment,0
52820.85,53,472997.62,8,10,10.06,electronics,0
12882.62,30,208865.85,12,13,5.14,grocery,0
33599.62,48,419459.85,9,17,8.31,utilities,0
4691.62,20,97071.85,15,21,2.26,grocery,0
80773.85,55,617290.62,10,11,13.02,travel,0
18853.85,36,266112.62,13,15,6.23,entertainment,0
11063.62,29,187265.62,17,18,4.61,grocery,0
49800.85,51,460031.62,7,9,9.15,electronics,0
13446.62,33,222693.85,14,12,5.46,utilities,0
25954.85,40,327546.62,11,16,6.98,grocery,0
6640.62,25,117672.85,19,20,3.04,entertainment,0
147649.62,63,1095428.85,6,10,19.34,travel,0
17339.85,35,266669.62,12,14,5.61,grocery,0
11795.62,31,207679.85,16,17,4.92,utilities,0
29443.62,44,375285.85,9,13,7.73,grocery,0
8423.85,26,161760.62,15,19,3.74,entertainment,0
164489.85,61,1161471.62,8,11,21.67,electronics,0
15772.85,34,248809.62,13,15,5.86,grocery,0
20132.62,45,298717.85,10,12,6.48,utilities,0
10492.85,28,186790.62,18,18,4.15,grocery,0
39826.62,47,421233.85,7,10,9.31,utilities,0
4590.85,19,94663.62,14,21,2.22,entertainment,0
62081.62,54,548198.85,9,13,11.95,travel,0
16462.85,37,255544.62,15,16,5.68,grocery,0
10022.62,25,162913.85,20,19,3.88,utilities,0
50209.85,49,465686.62,8,9,9.94,electronics,0
12332.62,32,202290.85,12,14,5.01,grocery,0
26238.85,41,320909.62,11,17,6.78,entertainment,0
7087.85,23,116821.62,17,20,3.14,grocery,0
108995.85,58,776860.62,6,11,15.74,travel,0
17411.62,36,256656.85,13,15,6.08,utilities,0
11869.85,30,203833.62,16,12,4.72,grocery,0
4513.62,18,57815.85,11,17,1.54,utilities,0
30237.85,45,376871.62,9,16,8.07,entertainment,0
9252.85,29,143168.62,14,18,3.71,utilities,0
60407.62,52,491953.85,7,10,10.37,electronics,0
13872.62,38,236659.85,11,12,5.42,grocery,0
26677.85,42,350620.62,12,14,7.19,utilities,0
6414.62,22,96944.85,18,21,2.38,entertainment,0
90759.85,56,696893.62,8,9,14.05,travel,0
21633.85,38,295603.62,15,17,6.55,grocery,0
11082.62,31,169846.85,19,18,4.94,grocery,0
43833.85,50,436935.62,9,13,9.35,electronics,0
12421.62,34,204386.85,13,11,4.85,utilities,0
30072.85,46,368663.62,10,15,7.67,grocery,0
7795.85,24,128506.62,16,20,3.00,entertainment,0
106555.62,59,877677.85,7,12,15.32,travel,0
16763.85,39,252301.62,14,16,5.61,utilities,0
22964.62,43,311462.85,11,14,6.74,grocery,0
9585.85,27,176307.62,18,19,4.31,entertainment,0
53468.85,53,476293.62,8,10,10.14,electronics,0
13008.62,30,210689.85,12,13,5.20,grocery,0
33948.62,48,422756.85,9,17,8.38,utilities,0
4779.62,20,98814.85,15,21,2.31,grocery,0
82102.85,55,622597.62,10,11,13.15,travel,0
19043.85,36,268210.62,13,15,6.29,entertainment,0
11191.62,29,189194.62,17,18,4.67,grocery,0
50434.85,51,463321.62,7,9,9.21,electronics,0
13572.62,33,224617.85,14,12,5.51,utilities,0
26234.85,40,330091.62,11,16,7.03,grocery,0
6750.62,25,119550.85,19,20,3.09,entertainment,0
149873.62,63,1108709.85,6,10,19.53,travel,0
17507.85,35,268889.62,12,14,5.66,grocery,0
174850.30,42,1289674.55,33,2,297.48,electronics,1
29747.62,44,378063.85,9,13,7.79,grocery,0
8540.85,26,164005.62,15,19,3.79,entertainment,0
166732.85,61,1174826.62,8,11,21.90,electronics,0
15939.85,34,251060.62,13,15,5.91,grocery,0
20313.62,45,301082.85,10,12,6.54,utilities,0
10620.85,28,188989.62,18,18,4.21,grocery,0
40287.62,47,424021.85,7,10,9.39,utilities,0
4680.85,19,96437.62,14,21,2.26,entertainment,0
62883.62,54,552959.85,9,13,12.07,travel,0
16631.85,37,257776.62,15,16,5.74,grocery,0
10157.62,25,164727.85,20,19,3.94,utilities,0
50835.85,49,469121.62,8,9,10.02,electronics,0
12452.62,32,203968.85,12,14,5.07,grocery,0
26523.85,41,323368.62,11,17,6.83,entertainment,0
7202.85,23,118496.62,17,20,3.19,grocery,0
110383.85,58,782631.62,6,11,15.89,travel,0
17597.62,36,258788.85,13,15,6.14,utilities,0
11997.85,30,206004.62,16,12,4.78,grocery,0
4678.62,18,59467.85,11,17,1.59,grocery,0
30507.85,45,379151.62,9,16,8.14,entertainment,0
9376.85,29,144697.62,14,18,3.77,utilities,0
61195.62,52,495413.85,7,10,10.45,electronics,0
14002.62,38,238860.85,11,12,5.48,grocery,0
26941.85,42,353279.62,12,14,7.25,utilities,0
6530.62,22,98504.85,18,21,2.42,entertainment,0
92048.85,56,702490.62,8,9,14.18,travel,0
21868.85,38,298037.62,15,17,6.61,grocery,0
11218.62,31,171593.85,19,18,5.00,grocery,0
44342.85,50,439633.62,9,13,9.43,electronics,0
12550.62,34,206258.85,13,11,4.91,utilities,0
30182.85,46,371363.62,10,15,7.73,grocery,0
7915.85,24,130383.62,16,20,3.05,entertainment,0
108047.62,59,889019.85,7,12,15.45,travel,0
16950.85,39,254586.62,14,16,5.66,utilities,0
23201.62,43,313859.85,11,14,6.79,grocery,0
9709.85,27,178581.62,18,19,4.36,entertainment,0
54116.85,53,479589.62,8,10,10.22,electronics,0
13134.62,30,212513.85,12,13,5.25,grocery,0
34297.62,48,426053.85,9,17,8.45,utilities,0
4867.62,20,100557.85,15,21,2.35,grocery,0
83431.85,55,627904.62,10,11,13.28,travel,0
19233.85,36,270308.62,13,15,6.34,entertainment,0
11319.62,29,191123.62,17,18,4.73,grocery,0
51068.85,51,466611.62,7,9,9.27,electronics,0
13698.62,33,226541.85,14,12,5.57,utilities,0
26514.85,40,332636.62,11,16,7.09,grocery,0
6860.62,25,121428.85,19,20,3.13,entertainment,0
152097.62,63,1121990.85,6,10,19.72,travel,0
17675.85,35,271109.62,12,14,5.70,grocery,0
12051.62,31,211859.85,16,17,5.03,utilities,0
30051.62,44,380841.85,9,13,7.85,grocery,0
8657.85,26,166250.62,15,19,3.85,entertainment,0
168975.85,61,1188181.62,8,11,22.13,electronics,0
16106.85,34,253311.62,13,15,5.97,grocery,0
20494.62,45,303447.85,10,12,6.59,utilities,0
10748.85,28,191188.62,18,18,4.26,grocery,0
40748.62,47,426809.85,7,10,9.47,utilities,0
4770.85,19,98211.62,14,21,2.31,entertainment,0
63685.62,54,557720.85,9,13,12.19,travel,0
16800.85,37,260008.62,15,16,5.79,grocery,0
10292.62,25,166541.85,20,19,3.99,utilities,0
51461.85,49,472556.62,8,9,10.10,electronics,0
12572.62,32,205646.85,12,14,5.12,grocery,0
26808.85,41,325827.62,11,17,6.89,entertainment,0
7317.85,23,120171.62,17,20,3.23,grocery,0
111771.85,58,788402.62,6,11,16.04,travel,0
17783.62,36,260920.85,13,15,6.19,utilities,0
12125.85,30,208175.62,16,12,4.84,grocery,0
4843.62,18,61119.85,12,17,1.63,utilities,0
30777.85,45,381431.62,9,16,8.20,entertainment,0
9500.85,29,146226.62,14,18,3.82,utilities,0
61983.62,52,498873.85,7,10,10.53,electronics,0
14132.62,38,241061.85,11,12,5.53,grocery,0
27205.85,42,355938.62,12,14,7.31,utilities,0
6646.62,22,100064.85,18,21,2.47,entertainment,0
93337.85,56,708087.62,8,9,14.31,travel,0
21403.85,38,292169.62,15,17,6.50,grocery,0
11354.62,31,173340.85,19,18,5.06,grocery,0
44851.85,50,442331.62,9,13,9.51,electronics,0
12679.62,34,208130.85,13,11,4.97,utilities,0
30292.85,46,374063.62,10,15,7.79,grocery,0
8035.85,24,132260.62,16,20,3.10,entertainment,0
109539.62,59,900361.85,7,12,15.58,travel,0
17137.85,39,256871.62,14,16,5.72,utilities,0
23438.62,43,316256.85,11,14,6.85,grocery,0
9833.85,27,180855.62,18,19,4.42,entertainment,0
54764.85,53,482885.62,8,10,10.30,electronics,0
13260.62,30,214337.85,12,13,5.31,grocery,0
34646.62,48,429350.85,9,17,8.52,utilities,0
4955.62,20,102300.85,15,21,2.40,grocery,0
137425.60,48,1015237.85,37,0,265.31,travel,1
19423.85,36,272406.62,13,15,6.40,entertainment,0
11447.62,29,193052.62,17,18,4.79,grocery,0
51702.85,51,469901.62,7,9,9.33,electronics,0
13824.62,33,228465.85,14,12,5.62,utilities,0
26794.85,40,335181.62,11,16,7.14,grocery,0
6970.62,25,123306.85,19,20,3.18,entertainment,0
154321.62,63,1135271.85,6,10,19.91,travel,0
17843.85,35,273329.62,12,14,5.75,grocery,0
12179.62,31,214039.85,16,17,5.09,utilities,0
30355.62,44,383619.85,9,13,7.91,grocery,0
8774.85,26,168495.62,15,19,3.90,entertainment,0
171218.85,61,1201536.62,8,11,22.36,electronics,0
16273.85,34,255562.62,13,15,6.02,grocery,0
20675.62,45,305812.85,10,12,6.65,utilities,0
10876.85,28,193387.62,18,18,4.31,grocery,0
41209.62,47,429597.85,7,10,9.55,utilities,0
4860.85,19,99985.62,14,21,2.35,entertainment,0
64087.85,54,562481.62,9,13,12.31,travel,0
9925.62,32,151374.85,12,14,3.71,grocery,0
27089.85,41,328286.62,11,17,6.94,entertainment,0
14060.62,37,244370.85,15,16,5.44,grocery,0
