transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
61590.59,52,320693.0,13,17,712.45,electronics,1
15257.37,57,374008.71,7,12,22.64,grocery,0
278162.28,55,620070.91,34,0,5.36,utilities,0
19139.94,47,264052.25,12,12,13.56,entertainment,0
21298.43,61,1304287.77,14,13,0.31,utilities,0
33449.32,38,308696.78,18,15,5.63,utilities,1
298.75,53,156783.96,9,20,13.83,utilities,0
27464.55,60,355413.77,8,13,6.04,utilities,0
14649.26,53,1835268.03,13,10,10.95,utilities,0
13118.78,29,327493.02,19,10,712.45,entertainment,0
7405.85,48,619413.26,12,23,6.89,grocery,0
79282.42,60,157089.36,12,12,22.43,grocery,0
166109.78,66,417170.53,9,12,700.97,grocery,0
8598.23,59,288375.37,40,11,8.92,grocery,0
17571.41,30,282632.72,14,10,11.46,entertainment,0
418672.3,25,1174918.35,10,13,9.12,travel,1
17056.42,26,345508.17,18,14,2.65,utilities,0
418672.3,59,378359.12,6,5,14.84,travel,1
5016.46,49,268400.74,9,22,8.55,grocery,0
49015.5,62,12790.01,11,12,7.36,utilities,1
226885.3,54,193544.85,9,21,591.07,grocery,0
39715.89,54,403180.54,40,10,0.31,electronics,0
38633.26,42,145202.48,44,10,7.11,utilities,0
580.32,30,367728.32,17,7,18.92,grocery,0
334849.67,48,329360.69,16,21,10.47,electronics,0
41365.35,46,1332301.02,16,13,10.94,entertainment,1
29250.01,32,239804.0,18,16,3.73,travel,0
83667.88,50,185079.07,12,0,0.68,utilities,0
49449.18,25,1435015.93,10,11,3.64,electronics,0
1391.27,39,341429.68,14,10,6.65,electronics,0
3565.07,54,344432.57,37,11,78.68,grocery,0
21496.7,41,1331098.12,16,8,7.21,travel,1
27418.48,56,51205.55,14,9,8.6,grocery,0
43773.42,52,292090.98,22,13,712.45,grocery,1
271132.3,40,263634.06,15,11,13.5,entertainment,0
357.24,52,41882.82,13,8,13.26,travel,0
19867.03,60,250432.62,9,19,11.57,electronics,1
60234.64,25,404007.38,15,0,5.3,grocery,0
29978.51,62,297802.16,10,12,13.46,entertainment,0
289446.05,55,732648.48,22,13,4.2,entertainment,0
6458.48,18,328902.18,36,16,12.9,electronics,0
10345.26,63,347956.27,7,11,8.6,grocery,0
4735.1,62,165586.29,39,10,5.11,grocery,0
33349.78,46,875826.76,7,18,5.39,electronics,0
17004.2,47,339982.75,15,12,11.45,entertainment,0
39225.62,57,272866.54,29,20,2.6,utilities,0
6391.12,51,126669.87,10,23,3.84,electronics,0
298.75,49,63120.12,16,10,13.02,grocery,0
15856.56,43,101933.83,24,13,6.77,entertainment,1
860.52,25,64954.62,20,8,712.45,grocery,0
25677.74,35,256244.93,19,18,21.67,electronics,0
21928.52,22,297324.01,19,13,11.1,utilities,0
5045.42,66,179578.88,28,1,14.98,electronics,0
10222.78,45,10943.85,10,23,11.76,grocery,0
59369.1,52,249356.37,8,15,19.27,grocery,0
86284.54,20,241608.27,8,12,23.74,entertainment,0
13960.16,37,252863.69,17,12,23.62,electronics,0
21797.11,53,46805.19,44,23,27.04,electronics,0
298.75,50,715718.13,12,13,25.88,utilities,0
298.75,30,366358.19,22,19,0.31,grocery,0
24015.01,35,138305.68,14,18,7.59,electronics,1
756.8,50,299254.77,15,12,17.75,utilities,0
69162.06,26,513227.89,44,19,5.88,electronics,0
18128.83,20,286649.24,44,11,0.31,utilities,0
15284.76,47,156908.18,11,0,13.06,grocery,0
45608.92,18,139475.17,44,11,618.28,grocery,0
15188.43,56,640289.43,8,20,10.21,travel,1
298.75,59,384415.41,44,10,10.52,entertainment,0
12717.88,27,463540.49,20,9,27.77,grocery,0
20055.09,42,1545635.87,11,22,8.61,electronics,1
178969.79,20,371152.85,38,9,0.31,utilities,1
7501.6,31,287230.34,14,12,0.31,utilities,0
24504.18,74,93382.68,18,20,0.31,entertainment,0
21247.48,44,335046.95,22,9,11.46,utilities,0
1955.2,33,331362.61,18,11,10.22,utilities,0
2752.88,31,284022.88,15,10,0.31,travel,1
9757.71,27,480577.41,14,19,15.02,entertainment,0
60393.67,41,950128.01,28,17,3.85,entertainment,0
180020.96,57,2156089.47,18,14,0.31,grocery,1
31341.62,47,161607.01,11,11,5.97,entertainment,0
30646.02,69,226440.57,23,11,6.63,grocery,0
31408.24,53,2071703.0,11,9,12.15,electronics,0
15343.05,28,1790975.67,18,14,9.19,grocery,0
81617.89,47,2150932.05,12,19,1.01,travel,0
15463.9,43,182342.89,11,21,7.18,grocery,1
60356.23,54,1510833.4,19,11,21.99,travel,1
15587.16,40,256451.53,19,20,306.33,entertainment,1
30394.26,37,275330.28,17,12,5.04,grocery,0
346869.67,45,201161.58,16,8,17.58,grocery,0
268481.48,34,344514.18,18,19,15.08,travel,0
24983.47,52,435140.03,37,20,3.02,entertainment,0
25744.11,37,394467.7,11,19,5.93,electronics,0
20108.03,18,292804.65,14,10,7.13,grocery,0
57075.52,21,11980.75,42,12,28.35,grocery,0
68726.41,53,305725.71,14,19,608.53,utilities,0
29113.95,36,1089030.27,22,13,28.54,entertainment,0
14782.98,31,618007.73,13,16,10.26,travel,1
8538.32,18,528904.83,19,13,0.31,travel,0
10042.03,24,259064.27,11,10,4.88,grocery,0
137008.09,28,314401.92,14,11,10.89,utilities,0
27750.5,44,230038.03,11,19,273.38,grocery,0
1286.98,53,1369058.23,8,12,712.45,entertainment,0
172158.52,56,504469.91,16,14,29.77,grocery,0
10870.52,56,556782.29,19,20,10.32,utilities,1
3072.0,27,273910.43,17,9,10.93,electronics,1
55205.56,29,137470.31,25,18,8.32,grocery,0
18475.35,59,355548.86,17,14,4.47,travel,0
418672.3,37,423043.99,11,18,20.37,electronics,0
1549.09,36,582931.33,9,23,8.38,electronics,0
43320.73,51,258617.02,17,14,6.31,electronics,0
11771.42,23,349610.2,20,21,4.94,electronics,0
59895.92,36,227629.1,8,0,321.7,electronics,1
6046.13,43,296316.66,19,19,0.63,grocery,0
54699.45,43,233245.99,18,10,18.97,utilities,0
22539.08,23,2156089.47,11,19,4.18,utilities,1
298.75,61,405106.19,14,16,14.17,electronics,0
123795.7,53,253259.27,21,8,712.45,grocery,0
50322.83,20,209664.12,12,0,13.27,travel,0
298.75,29,292594.75,30,12,4.37,utilities,0
25327.85,20,395494.06,18,12,10.71,utilities,0
59209.05,58,292773.24,19,12,191.28,entertainment,1
418672.3,60,563295.46,6,9,545.69,entertainment,0
11289.02,27,187400.39,13,23,22.04,travel,0
1215.62,52,276317.73,4,15,5.19,utilities,0
298.75,62,2156089.47,15,13,12.74,entertainment,0
63373.75,52,391966.2,21,12,10.88,electronics,0
38430.97,29,152969.99,9,9,6.68,entertainment,0
22969.43,27,225340.61,10,16,3.28,utilities,1
30652.65,32,213130.86,35,15,12.25,electronics,0
10525.08,59,257698.13,44,0,5.22,entertainment,0
1919.11,40,269110.15,21,10,2.85,travel,0
86113.63,28,306178.37,11,16,0.31,travel,0
23132.4,35,314415.13,9,0,28.68,grocery,1
70541.71,29,685059.92,40,21,8.06,electronics,0
32161.58,40,10943.85,20,22,3.94,grocery,0
215448.1,29,359304.4,16,12,5.4,grocery,1
11440.98,46,720431.18,20,13,3.13,grocery,0
31298.96,52,137158.31,9,22,582.2,utilities,0
14398.95,43,166652.73,26,16,13.37,grocery,0
13956.31,58,563583.02,12,3,576.49,travel,0
32186.76,50,558602.76,44,16,8.59,grocery,0
298.75,54,420630.06,16,0,690.59,travel,0
8845.65,57,545572.19,18,14,4.86,utilities,0
37651.33,67,1439612.02,19,12,3.52,entertainment,0
54124.9,70,164961.08,33,12,13.43,grocery,0
64738.82,48,297099.75,14,22,10.54,grocery,0
715.08,40,59426.61,22,22,18.34,utilities,0
31080.12,59,309200.5,12,22,2.55,utilities,0
30754.8,37,286368.57,15,13,655.67,travel,1
15912.25,18,360952.04,12,22,12.46,utilities,1
6565.96,59,353490.51,19,13,25.13,grocery,0
8133.37,49,133224.54,44,19,11.65,grocery,0
90880.35,46,255530.34,7,0,6.7,electronics,1
5734.37,22,258281.14,20,12,0.31,grocery,0
32711.01,28,402023.03,7,11,12.85,grocery,0
418672.3,30,277204.02,14,6,7.83,grocery,1
61241.85,24,44044.44,12,10,9.78,utilities,0
185115.27,28,797942.35,14,8,4.32,travel,1
28433.43,43,10943.85,9,17,11.46,grocery,0
43812.3,18,351643.63,20,8,2.06,electronics,0
12330.58,46,140684.47,21,15,639.56,entertainment,0
79447.91,63,1119261.1,16,20,72.93,electronics,0
59014.47,47,411044.19,8,17,10.37,entertainment,0
39971.87,39,421963.55,19,15,19.57,grocery,0
23414.82,31,308544.94,13,10,4.21,grocery,0
61181.27,29,81171.39,6,15,19.66,utilities,0
9204.38,56,139403.46,44,0,1.76,entertainment,0
2152.3,38,128855.52,19,18,1.93,travel,0
5578.76,47,247029.56,18,17,11.47,travel,0
19447.68,18,375618.9,16,22,5.27,grocery,1
60383.01,48,487184.23,17,13,12.06,travel,0
13370.01,55,26015.79,11,14,1.17,grocery,0
75941.83,18,298863.95,20,13,658.63,travel,0
5264.97,24,382497.54,12,19,1.45,utilities,0
38498.98,35,398988.24,33,12,12.41,electronics,0
5531.45,59,217814.92,44,20,7.41,entertainment,0
3887.35,51,141292.71,18,1,1.64,electronics,0
298.75,63,327703.07,16,10,20.22,travel,0
9557.3,64,301423.59,14,15,11.24,electronics,0
10689.88,50,1362242.46,4,1,24.57,travel,0
26094.08,69,346308.04,7,8,712.45,entertainment,0
32410.72,44,142377.84,13,13,11.09,travel,0
2363.02,41,1594926.47,15,10,5.59,travel,0
13161.64,18,10943.85,8,11,13.81,grocery,0
14691.96,54,320187.04,11,12,10.01,utilities,0
3528.56,31,1196440.27,40,11,4.0,travel,0
98037.69,51,447844.53,17,11,10.55,electronics,0
49592.24,46,1025845.94,19,0,5.11,grocery,0
298.75,46,244453.43,14,12,12.27,grocery,0
298.75,22,1136370.67,16,23,8.66,grocery,0
34269.65,39,390576.19,13,0,501.48,electronics,0
45967.87,45,624229.28,20,10,13.92,travel,0
1755.67,48,277518.51,9,18,712.45,travel,0
14455.99,18,133171.91,37,0,0.31,entertainment,0
49530.7,40,273342.85,10,7,589.94,entertainment,1
298.75,61,463484.56,33,7,8.74,entertainment,0
26572.33,38,424754.34,18,18,712.45,entertainment,0
5326.78,26,429316.34,7,7,18.85,electronics,0
8352.12,61,458146.7,10,9,4.22,entertainment,0
12699.63,26,381445.36,13,10,538.87,electronics,0
7098.31,65,2156089.47,12,22,8.6,grocery,0
16113.04,46,103716.81,7,13,11.02,entertainment,0
375287.48,21,425022.61,7,11,26.01,electronics,0
17915.5,37,522859.04,14,14,712.45,utilities,0
11946.8,26,312210.9,11,9,19.24,grocery,0
110429.76,43,242657.68,12,21,2.92,utilities,0
10856.74,62,10943.85,10,20,12.58,utilities,0
393675.35,46,402924.08,21,10,630.17,utilities,0
2935.46,64,387661.34,13,11,6.02,entertainment,0
29230.34,45,284785.58,18,11,417.46,grocery,1
30900.74,60,397192.04,10,13,4.42,utilities,0
49017.16,53,1077425.13,17,11,9.73,utilities,0
298.75,42,669966.86,9,9,598.05,entertainment,0
298.75,39,327954.58,6,0,1.72,entertainment,0
16922.55,62,196092.5,12,13,11.16,grocery,0
9334.28,40,248995.11,15,22,6.11,electronics,0
24782.22,39,36300.43,20,15,19.45,travel,0
24227.65,61,477603.62,15,7,0.31,entertainment,0
11150.77,24,510296.83,10,7,12.33,entertainment,0
6662.57,30,122774.07,44,11,3.09,grocery,0
325509.31,68,310634.7,32,7,1.27,utilities,1
12927.77,18,349213.86,20,22,20.72,grocery,0
38786.15,43,114902.38,8,19,18.22,travel,0
1308.69,19,1219195.07,16,14,13.98,electronics,0
43549.93,24,281851.88,15,12,663.0,utilities,0
37228.2,74,454134.45,13,14,12.07,travel,0
298.75,56,676675.63,20,10,712.45,entertainment,0
13907.51,28,123033.87,40,11,4.36,electronics,0
21304.62,39,599709.21,17,0,10.14,utilities,0
44591.91,54,271365.23,15,19,712.45,travel,0
37487.81,24,10943.85,13,14,23.94,utilities,0
31979.59,62,472968.45,19,23,9.47,grocery,0
298.75,19,262376.2,19,9,15.01,electronics,0
59233.42,72,315702.03,20,0,9.58,utilities,0
7883.05,50,459369.95,12,12,4.9,electronics,0
122837.53,38,258651.93,12,11,19.41,grocery,0
115703.92,56,1073098.06,22,20,13.0,travel,0
568.4,64,255681.02,15,20,6.41,travel,1
11577.74,45,53636.89,21,8,8.53,grocery,0
49534.47,36,393900.31,44,13,11.73,travel,0
12049.87,38,330492.43,44,22,16.24,electronics,0
32336.6,50,92949.12,20,11,12.36,electronics,0
6908.0,18,296223.83,21,10,3.09,grocery,0
42406.06,37,1872311.32,13,17,12.12,grocery,0
298.75,50,374694.47,20,13,11.51,travel,0
69714.17,40,210241.8,7,15,0.31,grocery,0
1836.5,64,179946.23,44,13,7.03,utilities,0
298.75,24,408077.16,18,13,10.12,utilities,0
12917.3,70,67493.18,20,0,0.31,travel,0
298.75,53,135354.81,11,9,11.14,grocery,0
298.75,32,126796.64,11,14,11.94,electronics,0
17194.08,21,278552.94,16,10,1.2,travel,0
9965.68,34,176143.91,11,9,7.47,electronics,0
29536.15,18,155475.29,13,7,620.46,travel,0
20565.26,34,443733.47,8,13,2.17,travel,0
29207.5,36,402615.23,9,11,7.39,entertainment,0
55596.07,44,296340.24,10,20,10.26,electronics,0
298.75,40,281907.19,21,10,1.21,travel,1
22754.39,46,1846696.97,7,23,712.45,entertainment,1
16034.98,43,314661.56,11,0,20.77,electronics,0
71941.58,48,196069.74,20,14,9.73,entertainment,1
164843.44,50,470446.09,33,19,7.98,electronics,0
12594.02,65,260433.48,9,8,1.73,travel,0
128983.33,56,1095726.66,9,15,686.1,travel,0
41845.89,43,293941.83,4,9,544.28,electronics,0
298.75,63,453619.65,12,23,13.12,electronics,0
181965.25,44,1003929.76,10,13,172.25,grocery,1
20058.86,40,212909.09,14,13,538.55,grocery,0
18716.57,31,224990.89,44,10,10.1,grocery,0
298.75,54,442338.4,41,9,464.66,entertainment,0
21256.53,22,514823.91,42,17,1.72,utilities,0
8496.48,54,592791.31,15,21,17.45,travel,0
30760.59,21,10943.85,9,19,678.7,grocery,1
24415.86,60,541975.53,9,15,5.88,electronics,0
144497.88,53,407366.98,11,7,6.78,entertainment,0
77790.83,51,315375.8,19,23,712.45,electronics,0
22017.69,41,408773.44,20,22,14.11,utilities,0
123607.86,66,965064.91,9,0,7.0,utilities,1
298.75,50,72692.6,21,18,17.92,utilities,0
298.75,30,425834.71,23,11,8.44,entertainment,0
298.75,35,206789.99,18,22,9.57,electronics,0
298.75,64,10943.85,44,10,2.55,travel,0
200615.44,28,959130.85,12,13,6.64,electronics,1
190466.58,52,10943.85,13,0,9.47,travel,1
56742.75,35,678071.94,44,11,324.21,electronics,0
66292.98,43,210519.13,21,1,8.61,utilities,0
26183.72,62,1148931.68,5,22,589.16,electronics,0
17052.12,22,630473.44,44,9,5.09,electronics,0
18242.16,37,10943.85,39,14,11.44,grocery,0
28809.92,59,324232.48,18,17,17.78,grocery,0
37003.11,55,113675.07,15,11,29.5,travel,0
193832.58,40,224543.97,13,11,597.71,entertainment,1
73711.53,23,168298.88,14,1,24.57,utilities,1
176907.93,71,150638.21,7,8,2.24,entertainment,1
68184.24,44,55802.18,14,10,8.16,electronics,0
136137.67,28,92868.13,13,11,15.55,travel,0
3663.67,42,242446.91,7,11,10.09,utilities,0
22258.86,74,423195.65,41,12,26.97,travel,0
8371.97,41,242616.5,44,12,27.5,grocery,1
41617.5,34,373725.92,44,12,13.98,entertainment,0
18684.18,44,372417.49,43,7,19.56,grocery,0
106464.37,31,381018.74,15,13,19.37,travel,0
6642.28,38,384855.63,20,14,8.59,utilities,0
298.75,22,533457.89,6,14,0.31,grocery,0
103741.53,42,497270.6,14,12,712.45,utilities,0
23697.58,19,10943.85,7,23,6.64,utilities,0
9601.39,52,184724.67,16,14,6.32,travel,0
39513.78,42,529218.57,19,12,30.22,grocery,0
298.75,56,263420.26,12,20,712.45,travel,0
12896.35,62,148356.42,18,22,8.35,electronics,0
40403.19,32,10943.85,37,15,25.35,travel,0
39504.21,66,248547.75,15,7,238.85,electronics,0
17060.31,24,75640.17,19,18,22.72,electronics,0
115042.57,45,206104.47,21,13,12.54,electronics,0
7736.17,22,427032.56,5,12,5.77,utilities,0
43258.21,54,259312.83,14,22,712.45,entertainment,0
67277.3,66,1234085.6,9,10,0.31,utilities,0
187029.0,54,304692.61,14,0,6.15,entertainment,0
29227.19,43,578387.7,43,13,212.96,utilities,0
298.75,36,258126.7,25,21,25.63,utilities,1
40260.03,47,491182.91,9,12,9.36,grocery,0
48405.2,43,1058827.77,15,18,17.06,electronics,0
28904.16,49,129023.02,13,9,6.09,electronics,0
27756.95,52,1363438.4,12,23,11.49,entertainment,0
19244.55,35,110623.82,9,12,6.65,electronics,0
8974.96,60,335893.39,2,14,11.71,travel,0
40929.02,25,10943.85,11,11,8.41,entertainment,0
206173.11,51,433716.69,7,8,3.98,entertainment,0
298.75,33,988107.63,13,2,12.52,travel,0
21205.33,59,208210.25,34,10,0.31,entertainment,1
15677.89,23,553186.26,11,15,7.17,electronics,0
13573.32,28,281104.27,12,11,17.08,electronics,0
15641.08,61,258934.59,44,14,712.45,grocery,0
10497.37,61,164909.85,16,8,0.31,electronics,0
237506.26,38,410731.47,39,8,14.35,travel,0
54058.14,23,683638.04,11,13,24.05,entertainment,0
87656.98,23,310731.66,10,14,9.18,travel,0
48451.57,53,104852.67,6,9,3.72,electronics,0
26839.57,40,170107.94,17,22,12.83,travel,0
28852.45,29,299263.56,18,16,622.57,travel,0
46073.11,19,201743.55,20,9,116.78,electronics,1
23983.19,39,535916.81,17,18,0.4,travel,0
23591.27,29,444140.71,5,20,428.7,electronics,0
13378.61,54,306371.76,14,7,6.81,grocery,0
39734.76,60,633027.23,15,0,24.07,electronics,0
9395.18,53,421052.87,44,11,1.68,electronics,0
57324.27,45,220448.83,11,9,10.29,electronics,0
40005.73,52,372041.29,17,22,2.71,utilities,0
8905.8,34,193176.43,27,0,443.97,electronics,0
3716.9,49,236046.57,12,13,14.5,utilities,0
13410.13,55,1049470.17,44,7,5.56,grocery,0
23933.49,59,672759.56,13,0,5.46,utilities,0
129828.88,30,116140.12,17,11,22.92,grocery,0
341560.1,64,224342.04,19,17,712.45,travel,0
16730.24,31,333590.51,16,17,3.68,utilities,0
100928.29,18,113999.15,44,12,545.82,electronics,0
8944.44,21,104327.33,12,21,4.05,utilities,0
17458.08,31,468278.87,19,12,8.59,travel,0
37946.9,55,304710.5,16,8,0.98,grocery,0
298.75,23,194379.42,5,13,9.31,grocery,0
350513.92,18,342162.69,12,17,8.56,grocery,0
49534.82,30,198388.56,19,11,9.05,travel,0
38776.79,62,245228.47,22,21,0.31,entertainment,0
94153.64,74,212370.56,16,18,9.02,electronics,0
58677.08,55,146665.49,11,8,8.1,entertainment,0
12985.94,22,1373466.44,42,17,6.2,grocery,0
68744.81,24,94011.38,8,16,0.31,grocery,1
29823.8,30,618098.72,44,13,0.31,utilities,0
298.75,65,522884.26,16,18,9.38,travel,0
298.75,49,71065.02,18,12,11.74,electronics,0
15268.69,31,642618.31,8,6,8.18,electronics,1
10520.83,60,655780.19,4,12,10.29,entertainment,0
298.75,50,390187.68,13,14,140.44,entertainment,0
1321.17,42,2156089.47,11,13,0.31,utilities,0
161799.99,31,270575.31,13,10,712.45,electronics,1
21013.39,18,659213.07,12,8,8.02,travel,1
3210.83,52,207743.98,18,14,3.85,utilities,0
298.75,63,405804.11,21,15,0.31,travel,0
11279.65,39,688365.03,15,21,15.11,electronics,0
59157.77,32,875960.65,12,13,24.62,utilities,0
418672.3,36,361557.63,26,16,712.45,grocery,1
298.75,46,957642.29,23,17,9.64,travel,0
6391.84,41,425467.78,18,0,3.7,electronics,0
298.75,30,575980.32,21,17,154.89,grocery,0
15848.23,27,436350.3,9,17,5.79,electronics,0
211045.67,20,364825.35,8,13,10.74,grocery,0
62239.3,31,254699.78,11,10,9.1,electronics,0
298.75,60,1176468.86,12,13,16.73,entertainment,0
26068.48,70,194718.93,13,10,474.15,entertainment,0
2660.68,65,194355.24,15,10,9.5,grocery,0
